source_layer,year,month,lon,lat,offshore_km,zone,水质类别,pH值,溶解氧_mg_L,化学需氧量_mg_L,无机氮_mg_L,活性磷酸盐_mg_L,石油类_mg_L,Site,City_CN,Province_CN,Sea_CN
T2018_Bohai_Sea_Water_Quality_Data_May,2018,5,119.78000000000009,37.230000000000075,35.32870362750319,过渡,四类,8.12,9.08,1.0,0.459,0.002,0.014,B37ZQ054,烟台,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_May,2018,5,119.83000000000004,37.36000000000007,39.79005529023665,过渡,四类,8.08,9.1,0.72,0.462,0.002,0.017,B37ZQ055,烟台,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_May,2018,5,120.0100000000001,37.53000000000003,56.7078565985467,远海,三类,8.06,8.59,1.11,0.39,0.002,0.03,B37ZQ056,烟台,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_May,2018,5,120.23000000000002,37.65000000100008,76.53367504581686,远海,三类,8.08,8.75,1.21,0.335,0.002,0.033,B37ZQ057,烟台,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.20000000000005,39.14000000000004,36.74753869308546,过渡,一类,8.12,6.52,0.91,0.058,0.01,0.013,B21YQ510,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.40000000000009,39.13000000000005,18.20535360820941,近岸,二类,8.03,6.66,0.72,0.099,0.016,0.022,B21YQ003,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.54000000000008,39.13000000000005,15.097632264704416,近岸,二类,7.97,6.52,1.23,0.118,0.019,0.038,B21YQ002,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.50000000000011,39.13000000000005,14.430000000005805,近岸,二类,7.96,5.44,0.93,0.109,0.021,0.016,B21YQ004,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.32000000000005,38.990000000000066,20.01080957881919,过渡,四类,7.95,6.43,0.8,0.166,0.037,0.025,B21YQ033,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.67000000100006,39.34000000000003,42.194602785067985,过渡,四类,7.82,6.05,1.53,0.259,0.031,0.017,B21YQ005,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.5200000000001,39.25999999900006,28.945258568433978,过渡,二类,7.96,6.16,1.07,0.18,0.021,0.02,B21YQ034,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.08000000000004,39.09000000100008,46.36824872578294,过渡,一类,8.14,7.58,0.92,0.035,0.008,0.02,B21YQ521,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,120.88000000000011,38.990000000000066,58.15594982457812,远海,一类,8.16,7.65,0.86,0.049,0.008,0.015,B21YQ522,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.10000000000002,38.51000000100004,70.21133874186383,远海,一类,8.16,7.57,0.82,0.049,0.008,0.011,H00JQ509,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.11000000000001,38.75000000000006,51.4206826092334,远海,一类,8.04,7.98,0.85,0.084,0.007,0.037,B21YQ001,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.09000000000003,38.88000000000005,47.419220786507275,过渡,一类,8.09,6.94,0.79,0.103,0.013,0.015,B21YQ032,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,120.94000000000005,38.78000000000003,66.78474376681463,远海,二类,8.08,7.05,0.87,0.13,0.016,0.022,B21YQ511,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.15000000000009,38.72000000000003,49.75227532484346,过渡,四类,8.05,7.86,1.28,0.437,0.013,0.029,H21YQ522,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.11000000000001,39.50000000000006,12.210000000001514,近岸,一类,8.15,6.38,1.21,0.07,0.009,0.023,B21YQ508,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.17000000000007,39.33000000000004,26.686209921982805,过渡,一类,8.09,6.04,1.03,0.049,0.011,0.01,B21YQ509,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.1400000000001,39.740000000000066,30.84122565659048,过渡,一类,8.14,6.26,1.15,0.053,0.009,0.012,B21YQ507,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.47000000000003,39.939999999000065,71.4636585206673,远海,二类,8.08,5.84,0.56,0.055,0.011,0.023,B21JQ031,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.49000000000001,39.67000000000007,57.570383010714934,远海,四类,8.08,6.27,0.68,0.094,0.034,0.027,B21YQ007,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.82000000000005,40.04000000000008,108.98368685267553,远海,劣四类,8.05,6.48,0.68,0.552,0.052,0.021,B21YQ008,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.33000000000004,39.61999999900007,38.97665066476987,过渡,二类,8.09,6.04,0.72,0.07,0.027,0.029,B21YQ036,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.42999999900007,39.78000000000003,56.957170658354606,远海,二类,8.09,6.18,0.5,0.062,0.02,0.026,B21YQ037,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.66000000000008,39.97000000000003,89.93740323136781,远海,二类,8.07,6.42,0.74,0.12,0.02,0.014,B21YQ504,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.28000000000009,39.86000000000007,50.6237888744138,远海,一类,8.09,6.06,0.68,0.062,0.013,0.019,B21YQ506,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.67000000100006,40.09000000100008,99.09509085242863,远海,一类,8.11,6.46,0.72,0.063,0.012,0.018,B21YQ518,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.7600000010001,40.06000000000006,104.7877627336823,远海,二类,8.03,6.42,0.74,0.286,0.023,0.021,B21ZQ061,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.25000000000011,39.47999999900003,27.83865838170953,过渡,一类,8.09,6.31,1.04,0.025,0.013,0.028,B21YQ006,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.32000000000005,39.399999999000045,37.21398127672561,过渡,二类,8.11,6.14,0.96,0.031,0.017,0.013,B21YQ035,大连,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,122.09000000000003,40.26000000000005,147.49640571892505,远海,三类,8.15,6.55,1.43,0.214,0.005,0.058,B21YQ009,营口,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.92000000000007,40.35000000000008,139.0338696145774,远海,一类,8.05,6.45,0.69,0.14,0.004,0.047,B21YQ502,营口,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.93000000000006,40.160000000000025,126.58380820627046,远海,一类,8.14,6.83,0.86,0.139,0.01,0.029,B21YQ503,营口,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,122.16000000100007,40.440000001000044,165.72861325598322,远海,三类,8.14,6.57,1.11,0.237,0.004,0.055,B21ZQ063,营口,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,122.0200000000001,40.55000000000007,162.48898701144077,远海,三类,8.07,6.28,1.88,0.396,0.01,0.068,B21ZQ010,营口,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,122.22000000000003,40.52000000000004,176.51443227113694,远海,三类,8.08,6.58,1.74,0.378,0.025,0.067,B21ZQ065,营口,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,122.03000000000009,40.650000000000034,171.36473207752863,远海,劣四类,8.16,7.16,1.63,0.538,0.01,0.058,B21ZQ013,盘锦,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.87000000000012,40.61000000000007,156.54542152360912,远海,二类,8.24,6.48,1.31,0.279,0.003,0.038,B21ZQ070,盘锦,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.96000000000004,40.67000000100006,167.99181685080316,远海,四类,8.16,6.66,1.35,0.462,0.01,0.07,B21ZQ015,盘锦,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.70000000000005,40.59000000000003,143.79106404781083,远海,二类,8.12,7.01,1.36,0.256,0.026,0.025,B21ZQ071,盘锦,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.72000000100002,40.77000000000004,162.0485955438792,远海,二类,8.19,6.85,1.0,0.226,0.003,0.041,B21ZQ017,盘锦,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.42999999900007,40.63000000100004,134.20446273224803,远海,一类,8.15,6.56,1.11,0.144,0.014,0.013,B21ZQ072,锦州,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.30000000000007,40.80000000000007,142.14935807102015,远海,二类,8.1,6.38,1.1,0.239,0.013,0.038,B21YQ019,锦州,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.5100000000001,40.78000000000003,152.94253332543647,远海,二类,8.12,6.02,1.35,0.295,0.017,0.044,B21YQ501,锦州,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.08000000000004,40.80000000000007,128.3190726275807,远海,三类,8.14,6.28,0.83,0.304,0.015,0.021,B21ZQ020,锦州,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.0199999990001,40.74999999900007,120.21356355993804,远海,二类,8.11,6.04,1.29,0.209,0.011,0.041,B21ZQ022,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.06999999900006,40.730000000000075,121.07652863357411,远海,二类,8.06,6.0,1.11,0.232,0.008,0.026,B21ZQ025,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,121.09000000000003,40.58000000000004,108.55890797166903,远海,一类,8.17,6.26,1.11,0.17,0.013,0.039,B21JQ033,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,120.65000000000009,40.17000000000007,44.31667180645479,过渡,一类,8.1,7.04,1.01,0.06,0.012,0.012,B21JQ004,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,120.19000000000005,39.910000000000025,23.336413606212073,过渡,一类,8.36,7.42,1.22,0.03,0.013,0.014,B21YQ505,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,120.44000000000005,40.000000001000046,23.177480556103617,过渡,一类,8.34,6.28,0.94,0.059,0.012,0.008,B21YQ520,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.96000000000004,40.01000000000005,4.576647244432971,近岸,劣四类,7.98,6.03,0.99,0.654,0.022,0.021,B21YQ028,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,120.28000000000009,40.13000000000005,34.26647486977269,过渡,四类,8.0,6.34,1.0,0.342,0.033,0.02,B21ZQ075,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,120.11000000000001,40.07000000000005,14.472629339554139,近岸,四类,7.98,6.01,1.0,0.428,0.019,0.027,B21YQ519,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,120.80000000000007,40.28000000000003,62.83031433950404,远海,一类,8.1,6.98,1.02,0.043,0.01,0.01,B21YQ517,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,120.90000000100008,40.47000000000003,86.6155696734605,远海,一类,8.18,7.55,0.92,0.169,0.012,0.04,B21JQ002,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,120.53000000000009,40.30000000000007,55.599810251483234,远海,一类,8.12,7.5,0.91,0.196,0.012,0.023,B21YQ027,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,120.87000000000012,40.58000000000004,95.82714281455918,远海,一类,8.13,8.08,0.71,0.142,0.009,0.026,B21ZQ073,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,120.70000000000005,40.400000000000034,70.20256405574351,远海,一类,8.09,7.37,1.04,0.161,0.011,0.032,B21ZQ074,葫芦岛,辽宁,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.79000000000008,39.939999999000065,24.242765961787935,过渡,一类,8.17,7.32,1.4,0.064,0.004,0.015,B13YQ508,秦皇岛,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.85000000000002,39.939999999000065,17.932598848977236,近岸,一类,8.14,7.23,1.35,0.1,0.002,0.017,B13YQ507,秦皇岛,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.34000000100002,39.50000000000006,67.11600113518205,远海,三类,8.62,12.0,1.63,0.131,0.005,0.017,B13ZQ035,秦皇岛,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.5200000000001,39.79000000000008,45.564114168930075,过渡,一类,8.32,9.16,1.47,0.015,0.003,0.016,B13ZQ034,秦皇岛,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.58000000000004,39.90000000100008,34.463667718438025,过渡,三类,8.11,8.86,3.07,0.069,0.006,0.02,B13ZQ032,秦皇岛,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.53000000000009,39.75000000000006,50.06087693997644,远海,一类,8.04,7.03,1.2,0.071,0.007,0.018,B13YQ405,秦皇岛,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.42000000000007,39.700000000000045,56.20591072119846,远海,一类,8.39,10.9,1.31,0.046,0.005,0.029,B13YQ020,秦皇岛,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.66000000000008,39.88000000000005,39.71256728039541,过渡,一类,8.14,8.41,1.63,0.058,0.008,0.019,B13YQ509,秦皇岛,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.08000000000004,39.150000000000034,18.87000000000548,近岸,三类,8.08,10.04,2.98,0.368,0.001,0.036,B12ZQ503,唐山,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.35000000000002,39.00000000000006,38.850000000002524,过渡,一类,8.04,7.73,1.35,0.128,0.005,0.018,B13ZQ077,唐山,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.63000000000011,39.11000000000007,45.63166663622612,过渡,一类,8.04,7.53,1.29,0.081,0.002,0.018,B13ZQ076,唐山,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.15000000000009,38.930000000000064,18.373769346550162,近岸,一类,8.07,7.99,1.1,0.122,0.003,0.016,B13YQ503,唐山,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.74000000000001,39.00000000000006,61.562485329942234,远海,一类,8.09,7.74,1.44,0.09,0.002,0.02,B13YQ502,唐山,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.20000000000005,39.33000000000004,77.61273671247231,远海,劣四类,8.04,8.86,1.38,0.833,0.003,0.024,B13YQ505,唐山,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.8800000010001,39.10000000000008,61.241427231606046,远海,一类,7.97,6.12,1.25,0.111,0.002,0.028,B13YQ037,唐山,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.03000000000009,39.210000000000036,67.06090515345635,远海,二类,7.95,7.35,1.32,0.204,0.009,0.021,B13YQ036,唐山,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.25000000000011,38.81000000000006,34.85470699920491,过渡,一类,8.17,6.17,0.92,0.186,0.014,0.017,B13JQ504,唐山,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.50000000000011,38.83000000100003,58.62019187798803,远海,一类,8.18,6.29,0.89,0.13,0.01,0.015,B00JQ015,唐山,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.2600000000001,39.13000000000005,93.82619303798636,远海,二类,8.27,7.12,0.99,0.064,0.017,0.021,B13JQ010,唐山,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.99999999900001,39.00000000000006,78.4888526332143,远海,一类,8.19,7.85,1.1,0.088,0.009,0.013,B00JQ011,唐山,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.47000000000003,39.33000000000004,90.84385394730697,远海,一类,8.21,8.42,0.96,0.09,0.005,0.013,B00JQ008,唐山,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.12000000100011,38.660000000000025,39.712567379689894,过渡,一类,8.1,6.28,1.08,0.198,0.015,0.015,B12ZQ078,天津,天津,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,117.67000000000007,38.64000000100003,21.20652030507953,过渡,三类,8.4,8.87,3.12,0.231,0.002,0.026,B12ZQ501,天津,天津,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,117.7700000000001,38.67000000000007,19.161570916817652,近岸,二类,8.4,8.76,2.69,0.246,0.002,0.024,B12ZQ502,天津,天津,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,117.97000000000003,39.07999999900005,9.483844053374211,近岸,三类,8.08,6.54,1.58,0.341,0.025,0.018,B12ZQ038,天津,天津,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,117.87000000000012,38.97999999900003,14.599770563007045,近岸,四类,8.08,10.03,2.98,0.416,0.039,0.036,B12ZQ039,天津,天津,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.00000000000011,38.88000000000005,13.319999999994195,近岸,三类,8.53,7.4,2.83,0.271,0.004,0.038,B12ZQ041,天津,天津,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,117.7700000000001,38.75000000000006,27.949085852676426,过渡,三类,8.54,8.42,3.87,0.186,0.002,0.037,B12ZQ042,天津,天津,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,117.96000000000004,38.660000000000025,25.116432867751207,过渡,二类,8.16,8.52,1.93,0.258,0.006,0.015,B12ZQ043,天津,天津,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,117.8900000000001,38.87000000000006,18.90261886616593,近岸,三类,8.57,11.43,3.65,0.263,0.004,0.038,B12ZQ040,天津,天津,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,117.82999999900005,38.62000000000006,13.72994170639343,近岸,二类,8.35,11.57,2.53,0.245,0.003,0.02,B12ZQ044,沧州,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,117.879999999,38.480000000000075,9.153294381184324,近岸,劣四类,8.0,8.19,1.05,0.599,0.003,0.019,B13ZQ047,沧州,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,117.80000000000007,38.47000000000003,3.3299999999969714,近岸,劣四类,8.02,8.02,1.12,0.861,0.003,0.022,B13ZQ046,沧州,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.00000000000011,38.480000000000075,22.31072387890042,过渡,二类,7.99,6.32,1.18,0.254,0.018,0.014,B13YQ506,沧州,河北,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.17000000100006,38.450000000000045,41.44330354976636,过渡,二类,8.04,6.45,1.09,0.184,0.017,0.019,B13JQ501,滨州,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,117.97000000000003,38.29000000000008,29.990548511151413,过渡,劣四类,8.12,7.65,1.36,0.565,0.004,0.018,B13ZQ079,滨州,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.17000000100006,38.230000000000075,31.74677628027491,过渡,一类,8.08,6.51,1.47,0.144,0.003,0.006,B37YQ517,滨州,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,117.94000000000005,38.33000000000004,24.44521425555576,过渡,三类,8.06,7.5,1.5,0.383,0.011,0.008,B37ZQ048,滨州,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.28000000100008,38.03000000000003,31.2578839159068,过渡,三类,8.34,6.67,0.88,0.095,0.014,0.069,B37YQ509,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.10000000000002,38.22000000000003,26.824362061383752,过渡,一类,8.31,6.6,0.84,0.189,0.012,0.03,B37YQ512,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.57000000100004,38.34000000000003,38.53155202850353,过渡,二类,8.07,6.79,0.76,0.121,0.018,0.009,B37JQ020,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.71000000000004,38.30000000000007,40.64783020040175,过渡,一类,8.05,6.72,0.89,0.059,0.014,0.018,B37JQ023,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.30000000000007,38.36000000000007,45.71259782598545,过渡,一类,8.07,6.67,0.72,0.028,0.012,0.021,B37JQ508,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.12000000000012,38.04000000000008,14.040512811162767,近岸,二类,8.01,6.57,0.7,0.296,0.002,0.014,B00JQ026,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.3900000000001,37.81999999900006,37.5600118758603,过渡,四类,7.99,7.59,1.09,0.466,0.004,0.011,B37YQ510,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.21000000000004,37.86999999900007,27.414977716631793,过渡,四类,8.05,7.74,2.1,0.475,0.002,0.015,B37YQ504,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.38000000000011,37.62000000000006,18.83732465080588,近岸,劣四类,8.02,7.46,1.01,0.511,0.002,0.014,B37JQ034,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.20000000000005,37.460000000000036,33.59469600993032,过渡,四类,8.08,7.4,1.66,0.421,0.002,0.019,B37JQ503,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.08000000000004,37.42000000000007,47.458179484672954,过渡,劣四类,8.09,7.12,2.07,0.701,0.002,0.012,B37YQ032,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.47000000000003,37.62000000000006,13.729941733312685,近岸,劣四类,8.0,7.58,0.93,0.522,0.004,0.015,B37YQ506,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.10000000000002,37.57000000000005,45.074747919426706,过渡,四类,8.04,7.54,1.1,0.422,0.001,0.015,B37ZQ049,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.92000000100006,38.240000000000066,28.08102558719869,过渡,一类,7.99,7.19,0.69,0.141,0.001,0.029,B37JQ024,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.42000000000007,38.190000001000044,22.883236324480908,过渡,三类,7.97,8.08,0.58,0.393,0.002,0.027,B37YQ518,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.63000000000011,38.190000001000044,25.554119133371348,过渡,四类,7.97,8.18,0.62,0.487,0.003,0.026,B37ZQ080,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,118.90000000000009,38.150000000000034,20.01080957882269,过渡,一类,7.98,7.92,0.75,0.19,0.001,0.024,B37ZQ081,东营,山东,渤海
T2018_Bohai_Sea_Water_Quality_Data_August,2018,8,119.03999999900009,37.950000000000045,7.107467834211464,近岸,劣四类,8.01,5.9,0.75,0.517,0.003,0.016,B37ZQ082,东营,山东,渤海
